Descritpion_ID,Top_20_Image_IDs
0.txt,345.jpg 714.jpg 1094.jpg 338.jpg 1480.jpg 1380.jpg 1702.jpg 1011.jpg 105.jpg 124.jpg 871.jpg 602.jpg 309.jpg 1967.jpg 1045.jpg 1980.jpg 769.jpg 1409.jpg 1077.jpg 760.jpg
1.txt,833.jpg 818.jpg 169.jpg 314.jpg 80.jpg 457.jpg 1742.jpg 331.jpg 1714.jpg 61.jpg 158.jpg 927.jpg 1733.jpg 1601.jpg 1143.jpg 1102.jpg 1199.jpg 200.jpg 1550.jpg 107.jpg
2.txt,838.jpg 42.jpg 1183.jpg 1724.jpg 634.jpg 1840.jpg 1471.jpg 445.jpg 696.jpg 159.jpg 511.jpg 1713.jpg 953.jpg 1208.jpg 904.jpg 1482.jpg 600.jpg 1040.jpg 1292.jpg 598.jpg
3.txt,1769.jpg 1609.jpg 1052.jpg 1514.jpg 1315.jpg 469.jpg 1035.jpg 1185.jpg 397.jpg 1748.jpg 1567.jpg 770.jpg 799.jpg 539.jpg 431.jpg 1513.jpg 487.jpg 1765.jpg 1553.jpg 333.jpg
4.txt,922.jpg 687.jpg 1466.jpg 95.jpg 1561.jpg 1262.jpg 1816.jpg 233.jpg 808.jpg 1011.jpg 849.jpg 413.jpg 985.jpg 881.jpg 1243.jpg 1451.jpg 1856.jpg 554.jpg 484.jpg 150.jpg
5.txt,771.jpg 1874.jpg 51.jpg 492.jpg 1335.jpg 846.jpg 1693.jpg 1991.jpg 1943.jpg 814.jpg 379.jpg 330.jpg 630.jpg 1660.jpg 1913.jpg 703.jpg 1088.jpg 1292.jpg 1837.jpg 77.jpg
6.txt,1660.jpg 1855.jpg 1216.jpg 429.jpg 655.jpg 1815.jpg 1275.jpg 1790.jpg 1701.jpg 1320.jpg 1472.jpg 1151.jpg 1122.jpg 718.jpg 897.jpg 1312.jpg 262.jpg 1874.jpg 1944.jpg 996.jpg
7.txt,975.jpg 1900.jpg 1857.jpg 1961.jpg 689.jpg 448.jpg 685.jpg 409.jpg 1085.jpg 1488.jpg 907.jpg 1285.jpg 1270.jpg 481.jpg 1249.jpg 1694.jpg 1239.jpg 1949.jpg 627.jpg 1818.jpg
8.txt,1283.jpg 719.jpg 531.jpg 419.jpg 103.jpg 923.jpg 1048.jpg 1348.jpg 727.jpg 1031.jpg 1004.jpg 1847.jpg 1346.jpg 266.jpg 464.jpg 1570.jpg 1567.jpg 1927.jpg 1389.jpg 826.jpg
9.txt,1886.jpg 554.jpg 614.jpg 413.jpg 1700.jpg 770.jpg 1818.jpg 549.jpg 1446.jpg 570.jpg 940.jpg 1558.jpg 321.jpg 1620.jpg 1913.jpg 1850.jpg 274.jpg 881.jpg 1355.jpg 514.jpg
10.txt,634.jpg 1366.jpg 1471.jpg 696.jpg 1421.jpg 42.jpg 904.jpg 1482.jpg 511.jpg 1840.jpg 979.jpg 1340.jpg 649.jpg 1208.jpg 1499.jpg 260.jpg 1665.jpg 1084.jpg 838.jpg 1724.jpg
11.txt,1335.jpg 771.jpg 51.jpg 379.jpg 1693.jpg 1943.jpg 846.jpg 814.jpg 492.jpg 526.jpg 630.jpg 1874.jpg 1533.jpg 1913.jpg 1837.jpg 1426.jpg 1991.jpg 1292.jpg 1296.jpg 643.jpg
12.txt,1653.jpg 845.jpg 231.jpg 1656.jpg 431.jpg 221.jpg 137.jpg 1883.jpg 1382.jpg 1567.jpg 113.jpg 1443.jpg 157.jpg 351.jpg 1765.jpg 1700.jpg 1212.jpg 175.jpg 770.jpg 1500.jpg
13.txt,899.jpg 1333.jpg 414.jpg 623.jpg 1191.jpg 1655.jpg 458.jpg 712.jpg 1311.jpg 1020.jpg 1377.jpg 1584.jpg 1265.jpg 1465.jpg 1289.jpg 217.jpg 1151.jpg 262.jpg 648.jpg 1933.jpg
14.txt,414.jpg 1289.jpg 217.jpg 899.jpg 156.jpg 1096.jpg 555.jpg 1933.jpg 1151.jpg 458.jpg 910.jpg 1444.jpg 1377.jpg 1265.jpg 1758.jpg 1311.jpg 712.jpg 897.jpg 623.jpg 1582.jpg
15.txt,247.jpg 1334.jpg 1999.jpg 482.jpg 463.jpg 1369.jpg 1839.jpg 738.jpg 1141.jpg 149.jpg 1507.jpg 644.jpg 1308.jpg 1177.jpg 668.jpg 1477.jpg 6.jpg 198.jpg 1158.jpg 1102.jpg
16.txt,37.jpg 1236.jpg 1746.jpg 734.jpg 1127.jpg 1926.jpg 880.jpg 267.jpg 1434.jpg 1913.jpg 1577.jpg 914.jpg 1610.jpg 1373.jpg 31.jpg 52.jpg 906.jpg 1568.jpg 994.jpg 346.jpg
17.txt,838.jpg 322.jpg 445.jpg 1512.jpg 883.jpg 1533.jpg 159.jpg 579.jpg 372.jpg 338.jpg 511.jpg 634.jpg 1525.jpg 669.jpg 1840.jpg 696.jpg 1107.jpg 1713.jpg 953.jpg 1471.jpg
18.txt,1463.jpg 779.jpg 432.jpg 1819.jpg 320.jpg 59.jpg 1125.jpg 1953.jpg 1450.jpg 661.jpg 677.jpg 650.jpg 239.jpg 930.jpg 1279.jpg 764.jpg 361.jpg 549.jpg 944.jpg 516.jpg
19.txt,145.jpg 1189.jpg 824.jpg 1357.jpg 884.jpg 1301.jpg 1128.jpg 750.jpg 933.jpg 1552.jpg 716.jpg 715.jpg 258.jpg 737.jpg 1831.jpg 1288.jpg 1370.jpg 212.jpg 1595.jpg 1063.jpg
20.txt,1570.jpg 1037.jpg 431.jpg 1656.jpg 1883.jpg 476.jpg 231.jpg 1567.jpg 1197.jpg 883.jpg 487.jpg 426.jpg 785.jpg 1927.jpg 55.jpg 1950.jpg 1847.jpg 609.jpg 1720.jpg 727.jpg
21.txt,1921.jpg 148.jpg 1070.jpg 573.jpg 412.jpg 1215.jpg 1453.jpg 731.jpg 636.jpg 941.jpg 1767.jpg 71.jpg 960.jpg 235.jpg 474.jpg 1632.jpg 1996.jpg 1955.jpg 817.jpg 825.jpg
22.txt,1814.jpg 1642.jpg 1891.jpg 1138.jpg 590.jpg 326.jpg 253.jpg 1704.jpg 1988.jpg 1524.jpg 500.jpg 1065.jpg 666.jpg 640.jpg 701.jpg 1347.jpg 67.jpg 774.jpg 611.jpg 298.jpg
23.txt,1545.jpg 1274.jpg 578.jpg 759.jpg 1554.jpg 385.jpg 39.jpg 1710.jpg 1964.jpg 454.jpg 780.jpg 1378.jpg 1422.jpg 1019.jpg 363.jpg 707.jpg 1241.jpg 1169.jpg 491.jpg 1356.jpg
24.txt,1870.jpg 1681.jpg 1074.jpg 1633.jpg 1518.jpg 536.jpg 74.jpg 1722.jpg 1520.jpg 584.jpg 684.jpg 1445.jpg 1036.jpg 1732.jpg 1406.jpg 1974.jpg 1062.jpg 1115.jpg 1602.jpg 1454.jpg
25.txt,1207.jpg 1215.jpg 1187.jpg 26.jpg 1765.jpg 770.jpg 1620.jpg 1145.jpg 1371.jpg 471.jpg 155.jpg 731.jpg 1379.jpg 1097.jpg 1889.jpg 960.jpg 1727.jpg 1052.jpg 1614.jpg 989.jpg
26.txt,1141.jpg 1839.jpg 1369.jpg 198.jpg 1999.jpg 247.jpg 1477.jpg 1184.jpg 149.jpg 482.jpg 6.jpg 1507.jpg 738.jpg 1102.jpg 668.jpg 1334.jpg 80.jpg 1308.jpg 1147.jpg 1959.jpg
27.txt,440.jpg 64.jpg 1364.jpg 1621.jpg 1990.jpg 1376.jpg 1339.jpg 708.jpg 439.jpg 544.jpg 1012.jpg 853.jpg 1657.jpg 194.jpg 128.jpg 1970.jpg 777.jpg 269.jpg 1966.jpg 1813.jpg
28.txt,1839.jpg 1369.jpg 198.jpg 6.jpg 738.jpg 1999.jpg 1477.jpg 1507.jpg 149.jpg 1334.jpg 1184.jpg 1141.jpg 668.jpg 247.jpg 1494.jpg 1102.jpg 482.jpg 1192.jpg 1158.jpg 107.jpg
29.txt,998.jpg 1505.jpg 1296.jpg 216.jpg 772.jpg 785.jpg 604.jpg 45.jpg 879.jpg 476.jpg 1412.jpg 1118.jpg 1499.jpg 73.jpg 639.jpg 431.jpg 1479.jpg 561.jpg 1700.jpg 82.jpg
30.txt,1769.jpg 1035.jpg 397.jpg 305.jpg 1513.jpg 1315.jpg 1627.jpg 723.jpg 1836.jpg 1185.jpg 829.jpg 93.jpg 90.jpg 913.jpg 1980.jpg 678.jpg 222.jpg 749.jpg 226.jpg 799.jpg
31.txt,1759.jpg 109.jpg 1435.jpg 635.jpg 176.jpg 801.jpg 984.jpg 1861.jpg 1707.jpg 1081.jpg 918.jpg 1934.jpg 1941.jpg 189.jpg 1341.jpg 1054.jpg 326.jpg 282.jpg 762.jpg 1650.jpg
32.txt,848.jpg 1179.jpg 1706.jpg 1644.jpg 1010.jpg 1690.jpg 343.jpg 864.jpg 420.jpg 1004.jpg 982.jpg 1834.jpg 89.jpg 1389.jpg 266.jpg 459.jpg 521.jpg 1336.jpg 891.jpg 1013.jpg
33.txt,1988.jpg 666.jpg 326.jpg 253.jpg 1642.jpg 1891.jpg 1138.jpg 1704.jpg 1814.jpg 1759.jpg 176.jpg 590.jpg 1111.jpg 1347.jpg 1065.jpg 504.jpg 628.jpg 109.jpg 918.jpg 682.jpg
34.txt,1583.jpg 1829.jpg 710.jpg 327.jpg 551.jpg 1766.jpg 277.jpg 1244.jpg 195.jpg 1104.jpg 477.jpg 1946.jpg 1390.jpg 1467.jpg 1947.jpg 241.jpg 283.jpg 1884.jpg 1604.jpg 1666.jpg
35.txt,1031.jpg 1348.jpg 266.jpg 1389.jpg 245.jpg 923.jpg 103.jpg 1901.jpg 1197.jpg 719.jpg 1004.jpg 1346.jpg 1261.jpg 1557.jpg 1896.jpg 1336.jpg 823.jpg 539.jpg 496.jpg 1543.jpg
36.txt,21.jpg 1131.jpg 255.jpg 1698.jpg 942.jpg 1105.jpg 359.jpg 1135.jpg 292.jpg 1136.jpg 1924.jpg 484.jpg 375.jpg 594.jpg 586.jpg 435.jpg 742.jpg 1738.jpg 949.jpg 721.jpg
37.txt,1286.jpg 92.jpg 93.jpg 541.jpg 698.jpg 305.jpg 1410.jpg 1980.jpg 226.jpg 1053.jpg 1992.jpg 723.jpg 202.jpg 50.jpg 1420.jpg 1798.jpg 1521.jpg 670.jpg 1504.jpg 94.jpg
38.txt,108.jpg 313.jpg 204.jpg 1914.jpg 1828.jpg 1636.jpg 741.jpg 139.jpg 428.jpg 1375.jpg 1684.jpg 86.jpg 1793.jpg 76.jpg 1981.jpg 888.jpg 1781.jpg 1452.jpg 1281.jpg 753.jpg
39.txt,301.jpg 1182.jpg 1278.jpg 988.jpg 1549.jpg 622.jpg 713.jpg 746.jpg 517.jpg 315.jpg 9.jpg 1252.jpg 548.jpg 1863.jpg 470.jpg 1221.jpg 298.jpg 810.jpg 1299.jpg 1872.jpg
40.txt,1087.jpg 112.jpg 1273.jpg 132.jpg 1384.jpg 922.jpg 956.jpg 1510.jpg 1298.jpg 1942.jpg 619.jpg 959.jpg 141.jpg 525.jpg 1069.jpg 1838.jpg 1969.jpg 912.jpg 1561.jpg 312.jpg
41.txt,697.jpg 783.jpg 1483.jpg 1392.jpg 1460.jpg 443.jpg 867.jpg 306.jpg 603.jpg 892.jpg 1508.jpg 1793.jpg 399.jpg 1853.jpg 1008.jpg 602.jpg 1605.jpg 938.jpg 1898.jpg 659.jpg
42.txt,1972.jpg 1870.jpg 684.jpg 1633.jpg 1681.jpg 1721.jpg 1445.jpg 565.jpg 1722.jpg 536.jpg 1602.jpg 1406.jpg 1732.jpg 1036.jpg 1520.jpg 74.jpg 1042.jpg 1539.jpg 1206.jpg 522.jpg
43.txt,1995.jpg 1517.jpg 1130.jpg 1686.jpg 1251.jpg 1932.jpg 836.jpg 1263.jpg 516.jpg 1449.jpg 1157.jpg 304.jpg 1624.jpg 1748.jpg 1890.jpg 1491.jpg 1905.jpg 857.jpg 1140.jpg 384.jpg
44.txt,204.jpg 182.jpg 108.jpg 628.jpg 1375.jpg 1868.jpg 1759.jpg 1707.jpg 900.jpg 1452.jpg 1332.jpg 130.jpg 1942.jpg 462.jpg 139.jpg 1083.jpg 809.jpg 86.jpg 520.jpg 1649.jpg
45.txt,1117.jpg 1957.jpg 776.jpg 1535.jpg 1281.jpg 1015.jpg 1100.jpg 1300.jpg 1667.jpg 1673.jpg 1942.jpg 1474.jpg 1099.jpg 34.jpg 782.jpg 206.jpg 1737.jpg 44.jpg 525.jpg 140.jpg
