Descritpion_ID,Top_20_Image_IDs
0.txt,1011.jpg 345.jpg 231.jpg 1077.jpg 105.jpg 881.jpg 1480.jpg 46.jpg 604.jpg 760.jpg 124.jpg 714.jpg 1380.jpg 540.jpg 597.jpg 683.jpg 1409.jpg 922.jpg 1028.jpg 153.jpg
1.txt,1989.jpg 80.jpg 1733.jpg 1714.jpg 57.jpg 1199.jpg 1559.jpg 571.jpg 160.jpg 179.jpg 331.jpg 296.jpg 428.jpg 1824.jpg 355.jpg 144.jpg 927.jpg 529.jpg 1029.jpg 169.jpg
2.txt,1183.jpg 838.jpg 953.jpg 1724.jpg 634.jpg 1292.jpg 600.jpg 445.jpg 1716.jpg 42.jpg 1471.jpg 159.jpg 1574.jpg 117.jpg 904.jpg 1033.jpg 1651.jpg 873.jpg 511.jpg 1866.jpg
3.txt,770.jpg 1765.jpg 1514.jpg 1486.jpg 1315.jpg 1215.jpg 1318.jpg 469.jpg 1207.jpg 1097.jpg 26.jpg 1700.jpg 654.jpg 1052.jpg 1769.jpg 731.jpg 207.jpg 1620.jpg 960.jpg 1187.jpg
4.txt,808.jpg 912.jpg 849.jpg 1050.jpg 1856.jpg 1498.jpg 608.jpg 604.jpg 68.jpg 543.jpg 1028.jpg 46.jpg 216.jpg 1243.jpg 305.jpg 1166.jpg 153.jpg 1247.jpg 881.jpg 1077.jpg
5.txt,1889.jpg 1998.jpg 728.jpg 1995.jpg 990.jpg 731.jpg 805.jpg 625.jpg 361.jpg 1318.jpg 1320.jpg 1630.jpg 660.jpg 1874.jpg 272.jpg 1145.jpg 1517.jpg 49.jpg 330.jpg 1492.jpg
6.txt,718.jpg 623.jpg 1377.jpg 429.jpg 414.jpg 262.jpg 1311.jpg 1855.jpg 489.jpg 217.jpg 1815.jpg 1216.jpg 1660.jpg 1265.jpg 582.jpg 1874.jpg 1701.jpg 1655.jpg 1275.jpg 1151.jpg
7.txt,975.jpg 1363.jpg 1123.jpg 1949.jpg 932.jpg 987.jpg 1961.jpg 1362.jpg 1857.jpg 1249.jpg 1085.jpg 591.jpg 1775.jpg 448.jpg 409.jpg 685.jpg 689.jpg 226.jpg 1022.jpg 10.jpg
8.txt,419.jpg 1283.jpg 537.jpg 1399.jpg 727.jpg 531.jpg 102.jpg 1942.jpg 1048.jpg 86.jpg 991.jpg 1170.jpg 1519.jpg 436.jpg 1779.jpg 566.jpg 754.jpg 1780.jpg 1367.jpg 1163.jpg
9.txt,639.jpg 1779.jpg 1011.jpg 1048.jpg 1446.jpg 1064.jpg 46.jpg 127.jpg 1399.jpg 604.jpg 1479.jpg 985.jpg 1429.jpg 1700.jpg 597.jpg 849.jpg 231.jpg 808.jpg 760.jpg 1503.jpg
10.txt,696.jpg 496.jpg 904.jpg 1840.jpg 1471.jpg 883.jpg 1482.jpg 445.jpg 1183.jpg 476.jpg 539.jpg 600.jpg 1421.jpg 634.jpg 979.jpg 821.jpg 1677.jpg 338.jpg 260.jpg 426.jpg
11.txt,643.jpg 1429.jpg 784.jpg 1564.jpg 1206.jpg 1442.jpg 1687.jpg 814.jpg 520.jpg 1292.jpg 11.jpg 1407.jpg 17.jpg 1303.jpg 293.jpg 900.jpg 895.jpg 1181.jpg 1446.jpg 1990.jpg
