Descritpion_ID,Top_20_Image_IDs
0.txt,345.jpg 714.jpg 1094.jpg 338.jpg 1702.jpg 1480.jpg 1380.jpg 602.jpg 105.jpg 871.jpg 1011.jpg 1344.jpg 1105.jpg 769.jpg 1967.jpg 309.jpg 124.jpg 1045.jpg 1648.jpg 561.jpg
1.txt,833.jpg 818.jpg 314.jpg 169.jpg 80.jpg 457.jpg 1742.jpg 331.jpg 158.jpg 61.jpg 1810.jpg 1714.jpg 1601.jpg 1733.jpg 927.jpg 1143.jpg 107.jpg 1102.jpg 1141.jpg 1116.jpg
2.txt,42.jpg 838.jpg 1183.jpg 1724.jpg 634.jpg 1840.jpg 696.jpg 1471.jpg 1713.jpg 445.jpg 159.jpg 511.jpg 1208.jpg 953.jpg 1482.jpg 1366.jpg 1040.jpg 904.jpg 1665.jpg 598.jpg
3.txt,1769.jpg 1609.jpg 1514.jpg 1052.jpg 469.jpg 1315.jpg 1035.jpg 1748.jpg 1185.jpg 397.jpg 1567.jpg 431.jpg 1101.jpg 539.jpg 487.jpg 799.jpg 770.jpg 1765.jpg 333.jpg 1513.jpg
4.txt,922.jpg 687.jpg 1816.jpg 1561.jpg 95.jpg 1466.jpg 413.jpg 1262.jpg 1269.jpg 881.jpg 969.jpg 849.jpg 1011.jpg 549.jpg 305.jpg 1243.jpg 985.jpg 614.jpg 808.jpg 233.jpg
5.txt,771.jpg 1874.jpg 51.jpg 492.jpg 846.jpg 1335.jpg 1991.jpg 1693.jpg 814.jpg 379.jpg 1943.jpg 330.jpg 703.jpg 630.jpg 1660.jpg 1913.jpg 526.jpg 643.jpg 1088.jpg 1292.jpg
6.txt,1855.jpg 1660.jpg 1216.jpg 429.jpg 655.jpg 1275.jpg 1790.jpg 1815.jpg 1701.jpg 1320.jpg 1472.jpg 1151.jpg 1122.jpg 1312.jpg 718.jpg 897.jpg 262.jpg 583.jpg 1874.jpg 996.jpg
7.txt,975.jpg 1900.jpg 1857.jpg 1961.jpg 685.jpg 689.jpg 448.jpg 1488.jpg 409.jpg 1085.jpg 907.jpg 481.jpg 1285.jpg 1270.jpg 1239.jpg 1249.jpg 1696.jpg 1694.jpg 105.jpg 1818.jpg
8.txt,1283.jpg 719.jpg 531.jpg 419.jpg 103.jpg 923.jpg 1048.jpg 1348.jpg 727.jpg 1031.jpg 1346.jpg 1847.jpg 464.jpg 1004.jpg 1570.jpg 266.jpg 1567.jpg 1622.jpg 1927.jpg 447.jpg
9.txt,554.jpg 1886.jpg 614.jpg 770.jpg 413.jpg 1700.jpg 1818.jpg 549.jpg 570.jpg 1446.jpg 1620.jpg 940.jpg 1558.jpg 1850.jpg 881.jpg 321.jpg 274.jpg 1913.jpg 52.jpg 1791.jpg
10.txt,1366.jpg 634.jpg 1471.jpg 696.jpg 1421.jpg 42.jpg 1482.jpg 511.jpg 904.jpg 1840.jpg 979.jpg 649.jpg 1208.jpg 1340.jpg 1665.jpg 1499.jpg 1084.jpg 260.jpg 838.jpg 1724.jpg
11.txt,1335.jpg 771.jpg 51.jpg 379.jpg 1943.jpg 1693.jpg 846.jpg 814.jpg 492.jpg 526.jpg 1874.jpg 630.jpg 1533.jpg 1913.jpg 1837.jpg 1426.jpg 1991.jpg 1292.jpg 49.jpg 643.jpg
12.txt,845.jpg 1653.jpg 231.jpg 1883.jpg 1656.jpg 137.jpg 431.jpg 221.jpg 1382.jpg 1567.jpg 1212.jpg 676.jpg 1568.jpg 113.jpg 1443.jpg 351.jpg 157.jpg 1500.jpg 1847.jpg 175.jpg
13.txt,1333.jpg 899.jpg 414.jpg 1191.jpg 623.jpg 1020.jpg 1655.jpg 712.jpg 458.jpg 1311.jpg 1377.jpg 1584.jpg 1465.jpg 1289.jpg 1265.jpg 648.jpg 217.jpg 1933.jpg 1151.jpg 555.jpg
14.txt,414.jpg 1289.jpg 217.jpg 899.jpg 1096.jpg 156.jpg 555.jpg 1933.jpg 1151.jpg 458.jpg 1758.jpg 1265.jpg 1444.jpg 910.jpg 712.jpg 1377.jpg 1311.jpg 1582.jpg 897.jpg 623.jpg
15.txt,247.jpg 1334.jpg 1999.jpg 463.jpg 482.jpg 1369.jpg 149.jpg 1839.jpg 1507.jpg 1308.jpg 738.jpg 1141.jpg 1158.jpg 1177.jpg 644.jpg 6.jpg 668.jpg 1477.jpg 198.jpg 1102.jpg
16.txt,37.jpg 1236.jpg 1746.jpg 1127.jpg 267.jpg 734.jpg 1577.jpg 1926.jpg 1913.jpg 1568.jpg 880.jpg 1434.jpg 1373.jpg 914.jpg 52.jpg 1729.jpg 31.jpg 1610.jpg 939.jpg 1736.jpg
17.txt,838.jpg 1512.jpg 322.jpg 372.jpg 445.jpg 159.jpg 883.jpg 579.jpg 1533.jpg 1525.jpg 634.jpg 669.jpg 1840.jpg 511.jpg 338.jpg 1713.jpg 1665.jpg 696.jpg 1471.jpg 1107.jpg
18.txt,1463.jpg 432.jpg 779.jpg 1819.jpg 320.jpg 1125.jpg 59.jpg 1953.jpg 661.jpg 1450.jpg 677.jpg 650.jpg 930.jpg 361.jpg 549.jpg 239.jpg 764.jpg 1279.jpg 1670.jpg 944.jpg
19.txt,1357.jpg 145.jpg 884.jpg 824.jpg 1189.jpg 1301.jpg 1128.jpg 1288.jpg 258.jpg 716.jpg 715.jpg 737.jpg 750.jpg 933.jpg 1552.jpg 212.jpg 1831.jpg 1370.jpg 1063.jpg 1595.jpg
20.txt,1037.jpg 1570.jpg 1656.jpg 431.jpg 476.jpg 1883.jpg 785.jpg 1567.jpg 883.jpg 1720.jpg 231.jpg 487.jpg 426.jpg 1197.jpg 1950.jpg 55.jpg 137.jpg 609.jpg 1501.jpg 1927.jpg
21.txt,1921.jpg 148.jpg 1955.jpg 1070.jpg 573.jpg 412.jpg 1453.jpg 731.jpg 1767.jpg 1996.jpg 1215.jpg 474.jpg 941.jpg 915.jpg 636.jpg 1632.jpg 71.jpg 235.jpg 825.jpg 960.jpg
22.txt,1814.jpg 1642.jpg 1891.jpg 1138.jpg 253.jpg 326.jpg 590.jpg 1704.jpg 1988.jpg 701.jpg 500.jpg 1065.jpg 1524.jpg 640.jpg 666.jpg 67.jpg 1347.jpg 774.jpg 746.jpg 298.jpg
23.txt,1545.jpg 578.jpg 1274.jpg 1554.jpg 759.jpg 1710.jpg 385.jpg 454.jpg 1378.jpg 39.jpg 1964.jpg 780.jpg 1422.jpg 1019.jpg 707.jpg 491.jpg 363.jpg 1169.jpg 1805.jpg 1356.jpg
24.txt,1870.jpg 1681.jpg 1074.jpg 1722.jpg 1633.jpg 1518.jpg 536.jpg 74.jpg 1520.jpg 684.jpg 584.jpg 1036.jpg 1445.jpg 1732.jpg 1406.jpg 1062.jpg 1974.jpg 1602.jpg 1721.jpg 1115.jpg
25.txt,1207.jpg 1215.jpg 1187.jpg 26.jpg 1765.jpg 770.jpg 1371.jpg 1145.jpg 1620.jpg 155.jpg 1379.jpg 471.jpg 731.jpg 1097.jpg 1889.jpg 1727.jpg 960.jpg 767.jpg 1052.jpg 1614.jpg
